ch1,ch2,combined
-2251,-2251,-4502
-1456,-1456,-2912
-680,-680,-1360
50,50,100
712,712,1424
1291,1291,2582
1779,1779,3558
2171,2171,4342
2470,2470,4940
2678,2678,5356
2808,2808,5616
2872,2872,5744
2894,2894,5788
2898,2898,5796
2918,2918,5836
2987,2987,5974
3137,3137,6274
3392,3392,6784
3766,3766,7532
4256,4256,8512
4838,4838,9676
5472,5472,10944
6100,6100,12200
6654,6654,13308
7062,7062,14124
7262,7262,14524
7208,7208,14416
6877,6877,13754
6276,6276,12552
5440,5440,10880
4432,4432,8864
3330,3330,6660
2222,2222,4444
1190,1190,2380
299,299,598
-409,-409,-818
-924,-924,-1848
-1264,-1264,-2528
-1476,-1476,-2952
-1624,-1624,-3248
-1780,-1780,-3560
-2009,-2009,-4018
-2365,-2365,-4730
-2874,-2874,-5748
-3535,-3535,-7070
-4321,-4321,-8642
-5178,-5178,-10356
-6038,-6038,-12076
-6826,-6826,-13652
-7473,-7473,-14946
-7923,-7923,-15846
-8137,-8137,-16274
-8106,-8106,-16212
-7839,-7839,-15678
-7369,-7369,-14738
-6743,-6743,-13486
-6016,-6016,-12032
-5243,-5243,-10486
-4472,-4472,-8944
-3741,-3741,-7482
-3075,-3075,-6150
-2485,-2485,-4970
-1970,-1970,-3940
-1518,-1518,-3036
-1112,-1112,-2224
-732,-732,-1464
-357,-357,-714
29,29,58
442,442,884
892,892,1784
1383,1383,2766
1917,1917,3834
2490,2490,4980
3092,3092,6184
3710,3710,7420
4324,4324,8648
4912,4912,9824
5446,5446,10892
5897,5897,11794
6239,6239,12478
6446,6446,12892
6501,6501,13002
6396,6396,12792
6136,6136,12272
5735,5735,11470
5220,5220,10440
4626,4626,9252
3995,3995,7990
3366,3366,6732
2775,2775,5550
2249,2249,4498
1802,1802,3604
1433,1433,2866
1126,1126,2252
857,857,1714
589,589,1178
286,286,572
-84,-84,-168
-548,-548,-1096
-1114,-1114,-2228
-1779,-1779,-3558
-2521,-2521,-5042
-3302,-3302,-6604
-4077,-4077,-8154
-4793,-4793,-9586
-5398,-5398,-10796
-5851,-5851,-11702
-6119,-6119,-12238
-6187,-6187,-12374
-6058,-6058,-12116
-5753,-5753,-11506
-5304,-5304,-10608
-4757,-4757,-9514
-4159,-4159,-8318
-3556,-3556,-7112
-2989,-2989,-5978
-2486,-2486,-4972
-2062,-2062,-4124
-1721,-1721,-3442
-1452,-1452,-2904
-1233,-1233,-2466
-1039,-1039,-2078
-841,-841,-1682
-614,-614,-1228
-336,-336,-672
6,6,12
416,416,832
888,888,1776
1411,1411,2822
1963,1963,3926
2523,2523,5046
3063,3063,6126
3559,3559,7118
3986,3986,7972
4325,4325,8650
4560,4560,9120
4683,4683,9366
4689,4689,9378
4583,4583,9166
4372,4372,8744
4072,4072,8144
3702,3702,7404
3283,3283,6566
2841,2841,5682
2397,2397,4794
1971,1971,3942
1580,1580,3160
1233,1233,2466
932,932,1864
673,673,1346
446,446,892
236,236,472
26,26,52
-200,-200,-400
-455,-455,-910
-747,-747,-1494
-1078,-1078,-2156
-1443,-1443,-2886
-1830,-1830,-3660
-2221,-2221,-4442
-2598,-2598,-5196
-2939,-2939,-5878
-3226,-3226,-6452
-3442,-3442,-6884
-3576,-3576,-7152
-3625,-3625,-7250
-3589,-3589,-7178
-3475,-3475,-6950
-3294,-3294,-6588
-3058,-3058,-6116
-2782,-2782,-5564
-2480,-2480,-4960
-2165,-2165,-4330
-1849,-1849,-3698
-1537,-1537,-3074
-1236,-1236,-2472
-947,-947,-1894
-669,-669,-1338
-398,-398,-796
-131,-131,-262
137,137,274
411,411,822
695,695,1390
990,990,1980
1297,1297,2594
1614,1614,3228
1935,1935,3870
2257,2257,4514
2572,2572,5144
2875,2875,5750
3159,3159,6318
3419,3419,6838
3653,3653,7306
3856,3856,7712
4027,4027,8054
4163,4163,8326
4259,4259,8518
4309,4309,8618
4306,4306,8612
4240,4240,8480
4103,4103,8206
3888,3888,7776
3589,3589,7178
3207,3207,6414
2748,2748,5496
2226,2226,4452
1659,1659,3318
1069,1069,2138
480,480,960
-85,-85,-170
-607,-607,-1214
-1077,-1077,-2154
-1490,-1490,-2980
-1853,-1853,-3706
-2179,-2179,-4358
-2486,-2486,-4972
-2792,-2792,-5584
-3116,-3116,-6232
-3469,-3469,-6938
-3853,-3853,-7706
-4261,-4261,-8522
-4677,-4677,-9354
-5077,-5077,-10154
-5433,-5433,-10866
-5714,-5714,-11428
-5894,-5894,-11788
-5953,-5953,-11906
-5880,-5880,-11760
-5674,-5674,-11348
-5343,-5343,-10686
-4903,-4903,-9806
-4376,-4376,-8752
-3789,-3789,-7578
-3164,-3164,-6328
-2526,-2526,-5052
-1891,-1891,-3782
-1275,-1275,-2550
-686,-686,-1372
-130,-130,-260
390,390,780
873,873,1746
1319,1319,2638
1726,1726,3452
2097,2097,4194
2432,2432,4864
2732,2732,5464
3003,3003,6006
3248,3248,6496
3473,3473,6946
3684,3684,7368
3887,3887,7774
4082,4082,8164
4268,4268,8536
4439,4439,8878
4586,4586,9172
4695,4695,9390
4749,4749,9498
4734,4734,9468
4636,4636,9272
4446,4446,8892
4160,4160,8320
3781,3781,7562
3321,3321,6642
2794,2794,5588
2222,2222,4444
1627,1627,3254
1030,1030,2060
450,450,900
-97,-97,-194
-602,-602,-1204
-1063,-1063,-2126
-1480,-1480,-2960
-1859,-1859,-3718
-2206,-2206,-4412
-2528,-2528,-5056
-2831,-2831,-5662
-3116,-3116,-6232
-3383,-3383,-6766
-3626,-3626,-7252
-3840,-3840,-7680
-4014,-4014,-8028
-4141,-4141,-8282
-4214,-4214,-8428
-4226,-4226,-8452
-4177,-4177,-8354
-4068,-4068,-8136
-3901,-3901,-7802
-3682,-3682,-7364
-3417,-3417,-6834
-3113,-3113,-6226
-2777,-2777,-5554
-2414,-2414,-4828
-2028,-2028,-4056
-1626,-1626,-3252
-1212,-1212,-2424
-793,-793,-1586
-374,-374,-748
36,36,72
430,430,860
798,798,1596
1135,1135,2270
1434,1434,2868
1695,1695,3390
1918,1918,3836
2106,2106,4212
2266,2266,4532
2404,2404,4808
2527,2527,5054
2641,2641,5282
2746,2746,5492
2841,2841,5682
2922,2922,5844
2980,2980,5960
3006,3006,6012
2988,2988,5976
2917,2917,5834
2789,2789,5578
2601,2601,5202
2355,2355,4710
2058,2058,4116
1723,1723,3446
1362,1362,2724
991,991,1982
623,623,1246
273,273,546
-51,-51,-102
-342,-342,-684
-596,-596,-1192
-813,-813,-1626
-997,-997,-1994
-1150,-1150,-2300
-1279,-1279,-2558
-1389,-1389,-2778
-1484,-1484,-2968
-1570,-1570,-3140
-1650,-1650,-3300
-1725,-1725,-3450
-1796,-1796,-3592
-1861,-1861,-3722
-1918,-1918,-3836
-1961,-1961,-3922
-1985,-1985,-3970
-1984,-1984,-3968
-1951,-1951,-3902
-1881,-1881,-3762
-1769,-1769,-3538
-1615,-1615,-3230
-1420,-1420,-2840
-1190,-1190,-2380
-933,-933,-1866
-660,-660,-1320
-385,-385,-770
-118,-118,-236
129,129,258
348,348,696
535,535,1070
691,691,1382
819,819,1638
928,928,1856
1027,1027,2054
1125,1125,2250
1231,1231,2462
1351,1351,2702
1486,1486,2972
1633,1633,3266
1787,1787,3574
1937,1937,3874
2073,2073,4146
2184,2184,4368
2259,2259,4518
2292,2292,4584
2279,2279,4558
2220,2220,4440
2119,2119,4238
1983,1983,3966
1819,1819,3638
1635,1635,3270
1440,1440,2880
1240,1240,2480
1037,1037,2074
835,835,1670
632,632,1264
428,428,856
220,220,440
6,6,12
-215,-215,-430
-445,-445,-890
-682,-682,-1364
-924,-924,-1848
-1169,-1169,-2338
-1413,-1413,-2826
-1653,-1653,-3306
-1883,-1883,-3766
-2099,-2099,-4198
-2297,-2297,-4594
-2471,-2471,-4942
-2615,-2615,-5230
-2724,-2724,-5448
-2792,-2792,-5584
-2815,-2815,-5630
-2789,-2789,-5578
-2712,-2712,-5424
-2586,-2586,-5172
-2415,-2415,-4830
-2206,-2206,-4412
-1967,-1967,-3934
-1711,-1711,-3422
-1448,-1448,-2896
-1190,-1190,-2380
-946,-946,-1892
-721,-721,-1442
-519,-519,-1038
-338,-338,-676
-175,-175,-350
-21,-21,-42
130,130,260
287,287,574
456,456,912
641,641,1282
845,845,1690
1066,1066,2132
1298,1298,2596
1536,1536,3072
1772,1772,3544
1999,1999,3998
2208,2208,4416
2394,2394,4788
2553,2553,5106
2683,2683,5366
2783,2783,5566
2856,2856,5712
2903,2903,5806
2928,2928,5856
2935,2935,5870
2929,2929,5858
2913,2913,5826
2892,2892,5784
2867,2867,5734
2839,2839,5678
2806,2806,5612
2765,2765,5530
2708,2708,5416
2627,2627,5254
2512,2512,5024
2353,2353,4706
2139,2139,4278
1866,1866,3732
1529,1529,3058
1132,1132,2264
684,684,1368
198,198,396
-308,-308,-616
-812,-812,-1624
-1295,-1295,-2590
-1736,-1736,-3472
-2120,-2120,-4240
-2439,-2439,-4878
-2690,-2690,-5380
-2877,-2877,-5754
-3009,-3009,-6018
-3100,-3100,-6200
-3165,-3165,-6330
-3219,-3219,-6438
-3272,-3272,-6544
-3334,-3334,-6668
-3406,-3406,-6812
-3486,-3486,-6972
-3568,-3568,-7136
-3642,-3642,-7284
-3698,-3698,-7396
-3725,-3725,-7450
-3712,-3712,-7424
-3652,-3652,-7304
-3539,-3539,-7078
-3371,-3371,-6742
-3146,-3146,-6292
-2868,-2868,-5736
-2538,-2538,-5076
-2165,-2165,-4330
-1755,-1755,-3510
-1318,-1318,-2636
-867,-867,-1734
-414,-414,-828
27,27,54
442,442,884
819,819,1638
1149,1149,2298
1426,1426,2852
1651,1651,3302
1827,1827,3654
1962,1962,3924
2068,2068,4136
2157,2157,4314
2241,2241,4482
2329,2329,4658
2424,2424,4848
2526,2526,5052
2628,2628,5256
2720,2720,5440
2788,2788,5576
2820,2820,5640
2804,2804,5608
2732,2732,5464
2600,2600,5200
2412,2412,4824
2176,2176,4352
1901,1901,3802
1603,1603,3206
1294,1294,2588
987,987,1974
691,691,1382
412,412,824
152,152,304
-88,-88,-176
-310,-310,-620
-516,-516,-1032
-708,-708,-1416
-884,-884,-1768
-1045,-1045,-2090
-1188,-1188,-2376
-1310,-1310,-2620
-1411,-1411,-2822
-1491,-1491,-2982
-1550,-1550,-3100
-1594,-1594,-3188
-1625,-1625,-3250
-1648,-1648,-3296
-1664,-1664,-3328
-1675,-1675,-3350
-1676,-1676,-3352
-1661,-1661,-3322
-1621,-1621,-3242
-1546,-1546,-3092
-1428,-1428,-2856
-1260,-1260,-2520
-1041,-1041,-2082
-777,-777,-1554
-475,-475,-950
-151,-151,-302
177,177,354
494,494,988
782,782,1564
1031,1031,2062
1236,1236,2472
1397,1397,2794
1520,1520,3040
1615,1615,3230
1692,1692,3384
1762,1762,3524
1830,1830,3660
1899,1899,3798
1965,1965,3930
2020,2020,4040
2054,2054,4108
2057,2057,4114
2018,2018,4036
1932,1932,3864
1798,1798,3596
1619,1619,3238
1405,1405,2810
1164,1164,2328
906,906,1812
641,641,1282
373,373,746
103,103,206
-173,-173,-346
-458,-458,-916
-758,-758,-1516
-1075,-1075,-2150
-1408,-1408,-2816
-1749,-1749,-3498
-2086,-2086,-4172
-2404,-2404,-4808
-2682,-2682,-5364
-2904,-2904,-5808
-3055,-3055,-6110
-3128,-3128,-6256
-3123,-3123,-6246
-3048,-3048,-6096
-2917,-2917,-5834
-2748,-2748,-5496
-2562,-2562,-5124
-2376,-2376,-4752
-2202,-2202,-4404
-2047,-2047,-4094
-1908,-1908,-3816
-1778,-1778,-3556
-1646,-1646,-3292
-1498,-1498,-2996
-1322,-1322,-2644
-1110,-1110,-2220
-860,-860,-1720
-576,-576,-1152
-266,-266,-532
57,57,114
380,380,760
692,692,1384
983,983,1966
1250,1250,2500
1492,1492,2984
1713,1713,3426
1918,1918,3836
2113,2113,4226
2302,2302,4604
2484,2484,4968
2655,2655,5310
2810,2810,5620
2938,2938,5876
3031,3031,6062
3082,3082,6164
3087,3087,6174
3048,3048,6096
2970,2970,5940
2862,2862,5724
2737,2737,5474
2606,2606,5212
2476,2476,4952
2352,2352,4704
2232,2232,4464
2108,2108,4216
1968,1968,3936
1799,1799,3598
1585,1585,3170
1316,1316,2632
986,986,1972
598,598,1196
160,160,320
-309,-309,-618
-789,-789,-1578
-1254,-1254,-2508
-1679,-1679,-3358
-2045,-2045,-4090
-2336,-2336,-4672
-2547,-2547,-5094
-2677,-2677,-5354
-2737,-2737,-5474
-2741,-2741,-5482
-2706,-2706,-5412
-2650,-2650,-5300
-2590,-2590,-5180
-2537,-2537,-5074
-2499,-2499,-4998
-2478,-2478,-4956
-2468,-2468,-4936
-2464,-2464,-4928
-2456,-2456,-4912
-2434,-2434,-4868
-2390,-2390,-4780
-2317,-2317,-4634
-2211,-2211,-4422
-2069,-2069,-4138
-1894,-1894,-3788
-1685,-1685,-3370
-1447,-1447,-2894
-1183,-1183,-2366
-898,-898,-1796
-595,-595,-1190
-282,-282,-564
35,35,70
346,346,692
643,643,1286
915,915,1830
1151,1151,2302
1344,1344,2688
1489,1489,2978
1584,1584,3168
1632,1632,3264
1641,1641,3282
1623,1623,3246
1591,1591,3182
1557,1557,3114
1533,1533,3066
1524,1524,3048
1531,1531,3062
1549,1549,3098
1567,1567,3134
1568,1568,3136
1535,1535,3070
1449,1449,2898
1296,1296,2592
1066,1066,2132
759,759,1518
381,381,762
-54,-54,-108
-524,-524,-1048
-1002,-1002,-2004
-1462,-1462,-2924
-1874,-1874,-3748
-2216,-2216,-4432
-2469,-2469,-4938
-2622,-2622,-5244
-2675,-2675,-5350
-2634,-2634,-5268
-2512,-2512,-5024
-2331,-2331,-4662
-2114,-2114,-4228
-1888,-1888,-3776
-1678,-1678,-3356
-1505,-1505,-3010
-1385,-1385,-2770
-1328,-1328,-2656
-1335,-1335,-2670
-1398,-1398,-2796
-1505,-1505,-3010
-1635,-1635,-3270
-1763,-1763,-3526
-1864,-1864,-3728
-1912,-1912,-3824
-1885,-1885,-3770
-1767,-1767,-3534
-1550,-1550,-3100
-1234,-1234,-2468
-828,-828,-1656
-349,-349,-698
178,178,356
720,720,1440
1246,1246,2492
1721,1721,3442
2115,2115,4230
2403,2403,4806
2569,2569,5138
2608,2608,5216
2525,2525,5050
2338,2338,4676
2075,2075,4150
1772,1772,3544
1467,1467,2934
1202,1202,2404
1012,1012,2024
924,924,1848
956,956,1912
1108,1108,2216
1368,1368,2736
1709,1709,3418
2093,2093,4186
2477,2477,4954
2816,2816,5632
3069,3069,6138
3203,3203,6406
3200,3200,6400
3055,3055,6110
2780,2780,5560
2398,2398,4796
1944,1944,3888
1458,1458,2916
981,981,1962
548,548,1096
188,188,376
-80,-80,-160
-251,-251,-502
-329,-329,-658
-328,-328,-656
-266,-266,-532
-168,-168,-336
-56,-56,-112
49,49,98
129,129,258
174,174,348
177,177,354
138,138,276
59,59,118
-50,-50,-100
-180,-180,-360
-318,-318,-636
-450,-450,-900
-563,-563,-1126
-644,-644,-1288
-680,-680,-1360
-663,-663,-1326
-588,-588,-1176
-454,-454,-908
-267,-267,-534
-37,-37,-74
220,220,440
487,487,974
741,741,1482
964,964,1928
1138,1138,2276
1251,1251,2502
1296,1296,2592
1274,1274,2548
1194,1194,2388
1068,1068,2136
913,913,1826
749,749,1498
594,594,1188
463,463,926
365,365,730
305,305,610
280,280,560
283,283,566
301,301,602
319,319,638
323,323,646
299,299,598
238,238,476
134,134,268
-14,-14,-28
-202,-202,-404
-422,-422,-844
-663,-663,-1326
-913,-913,-1826
-1159,-1159,-2318
-1389,-1389,-2778
-1594,-1594,-3188
-1767,-1767,-3534
-1902,-1902,-3804
-1997,-1997,-3994
-2051,-2051,-4102
-2066,-2066,-4132
-2043,-2043,-4086
-1987,-1987,-3974
-1902,-1902,-3804
-1794,-1794,-3588
-1671,-1671,-3342
-1540,-1540,-3080
-1408,-1408,-2816
-1282,-1282,-2564
-1168,-1168,-2336
-1070,-1070,-2140
-988,-988,-1976
-918,-918,-1836
-853,-853,-1706
-784,-784,-1568
-700,-700,-1400
-588,-588,-1176
-439,-439,-878
-249,-249,-498
-20,-20,-40
242,242,484
520,520,1040
792,792,1584
1033,1033,2066
1215,1215,2430
1314,1314,2628
1311,1311,2622
1193,1193,2386
961,961,1922
624,624,1248
203,203,406
-273,-273,-546
-770,-770,-1540
-1250,-1250,-2500
-1678,-1678,-3356
-2026,-2026,-4052
-2272,-2272,-4544
-2404,-2404,-4808
-2421,-2421,-4842
-2334,-2334,-4668
-2162,-2162,-4324
-1930,-1930,-3860
-1670,-1670,-3340
-1415,-1415,-2830
-1195,-1195,-2390
-1040,-1040,-2080
-971,-971,-1942
-1003,-1003,-2006
-1140,-1140,-2280
-1376,-1376,-2752
-1696,-1696,-3392
-2073,-2073,-4146
-2474,-2474,-4948
-2859,-2859,-5718
-3185,-3185,-6370
-3413,-3413,-6826
-3507,-3507,-7014
-3443,-3443,-6886
-3209,-3209,-6418
-2807,-2807,-5614
-2257,-2257,-4514
-1591,-1591,-3182
-855,-855,-1710
-102,-102,-204
616,616,1232
1246,1246,2492
1750,1750,3500
2101,2101,4202
2290,2290,4580
2327,2327,4654
2236,2236,4472
2060,2060,4120
1847,1847,3694
1648,1648,3296
1512,1512,3024
1478,1478,2956
1572,1572,3144
1802,1802,3604
2160,2160,4320
2621,2621,5242
3146,3146,6292
3691,3691,7382
4204,4204,8408
4641,4641,9282
4961,4961,9922
5136,5136,10272
5152,5152,10304
5009,5009,10018
4722,4722,9444
4317,4317,8634
3826,3826,7652
3289,3289,6578
2742,2742,5484
2222,2222,4444
1755,1755,3510
1360,1360,2720
1049,1049,2098
820,820,1640
665,665,1330
570,570,1140
515,515,1030
479,479,958
441,441,882
382,382,764
289,289,578
152,152,304
-32,-32,-64
-258,-258,-516
-518,-518,-1036
-798,-798,-1596
-1080,-1080,-2160
-1344,-1344,-2688
-1569,-1569,-3138
-1736,-1736,-3472
-1830,-1830,-3660
-1840,-1840,-3680
-1761,-1761,-3522
-1594,-1594,-3188
-1350,-1350,-2700
-1045,-1045,-2090
-699,-699,-1398
-337,-337,-674
14,14,28
330,330,660
590,590,1180
780,780,1560
894,894,1788
934,934,1868
909,909,1818
837,837,1674
738,738,1476
635,635,1270
552,552,1104
505,505,1010
509,509,1018
566,566,1132
675,675,1350
825,825,1650
1000,1000,2000
1181,1181,2362
1347,1347,2694
1479,1479,2958
1562,1562,3124
1585,1585,3170
1545,1545,3090
1441,1441,2882
1282,1282,2564
1075,1075,2150
834,834,1668
571,571,1142
298,298,596
26,26,52
-236,-236,-472
-481,-481,-962
-704,-704,-1408
-899,-899,-1798
-1064,-1064,-2128
-1196,-1196,-2392
-1294,-1294,-2588
-1359,-1359,-2718
-1394,-1394,-2788
-1404,-1404,-2808
-1395,-1395,-2790
-1376,-1376,-2752
-1358,-1358,-2716
-1349,-1349,-2698
-1358,-1358,-2716
-1389,-1389,-2778
-1443,-1443,-2886
-1514,-1514,-3028
-1595,-1595,-3190
-1671,-1671,-3342
-1729,-1729,-3458
-1753,-1753,-3506
-1732,-1732,-3464
-1659,-1659,-3318
-1531,-1531,-3062
-1355,-1355,-2710
-1139,-1139,-2278
-901,-901,-1802
-659,-659,-1318
-429,-429,-858
-226,-226,-452
-62,-62,-124
60,60,120
143,143,286
194,194,388
225,225,450
251,251,502
285,285,570
338,338,676
414,414,828
516,516,1032
638,638,1276
770,770,1540
901,901,1802
1015,1015,2030
1099,1099,2198
1143,1143,2286
1138,1138,2276
1082,1082,2164
976,976,1952
825,825,1650
638,638,1276
425,425,850
201,201,402
-22,-22,-44
-231,-231,-462
-415,-415,-830
-563,-563,-1126
-670,-670,-1340
-732,-732,-1464
-751,-751,-1502
-733,-733,-1466
-689,-689,-1378
-633,-633,-1266
-583,-583,-1166
-558,-558,-1116
-576,-576,-1152
-653,-653,-1306
-795,-795,-1590
-1005,-1005,-2010
-1274,-1274,-2548
-1585,-1585,-3170
-1914,-1914,-3828
-2231,-2231,-4462
-2503,-2503,-5006
-2701,-2701,-5402
-2799,-2799,-5598
-2783,-2783,-5566
-2648,-2648,-5296
-2404,-2404,-4808
-2070,-2070,-4140
-1677,-1677,-3354
-1259,-1259,-2518
-855,-855,-1710
-498,-498,-996
-216,-216,-432
-25,-25,-50
71,71,142
80,80,160
20,20,40
-81,-81,-162
-191,-191,-382
-277,-277,-554
-310,-310,-620
-269,-269,-538
-139,-139,-278
79,79,158
380,380,760
744,744,1488
1148,1148,2296
1564,1564,3128
1962,1962,3924
2315,2315,4630
2601,2601,5202
2803,2803,5606
2911,2911,5822
2923,2923,5846
2844,2844,5688
2685,2685,5370
2464,2464,4928
2199,2199,4398
1912,1912,3824
1624,1624,3248
1355,1355,2710
1121,1121,2242
934,934,1868
803,803,1606
727,727,1454
702,702,1404
718,718,1436
761,761,1522
811,811,1622
850,850,1700
858,858,1716
820,820,1640
725,725,1450
570,570,1140
358,358,716
102,102,204
-179,-179,-358
-461,-461,-922
-717,-717,-1434
-920,-920,-1840
-1046,-1046,-2092
-1080,-1080,-2160
-1013,-1013,-2026
-847,-847,-1694
-593,-593,-1186
-270,-270,-540
95,95,190
474,474,948
840,840,1680
1167,1167,2334
1438,1438,2876
1641,1641,3282
1774,1774,3548
1842,1842,3684
1857,1857,3714
1833,1833,3666
1789,1789,3578
1740,1740,3480
1698,1698,3396
1674,1674,3348
1671,1671,3342
1688,1688,3376
1723,1723,3446
1767,1767,3534
1813,1813,3626
1851,1851,3702
1871,1871,3742
1867,1867,3734
1831,1831,3662
1757,1757,3514
1642,1642,3284
1484,1484,2968
1284,1284,2568
1044,1044,2088
770,770,1540
470,470,940
155,155,310
-163,-163,-326
-471,-471,-942
-757,-757,-1514
-1013,-1013,-2026
-1232,-1232,-2464
-1414,-1414,-2828
-1563,-1563,-3126
-1686,-1686,-3372
-1794,-1794,-3588
-1898,-1898,-3796
-2011,-2011,-4022
-2137,-2137,-4274
-2282,-2282,-4564
-2441,-2441,-4882
-2607,-2607,-5214
-2769,-2769,-5538
-2911,-2911,-5822
-3021,-3021,-6042
-3086,-3086,-6172
-3099,-3099,-6198
-3056,-3056,-6112
-2960,-2960,-5920
-2820,-2820,-5640
-2645,-2645,-5290
-2448,-2448,-4896
-2240,-2240,-4480
-2033,-2033,-4066
-1832,-1832,-3664
-1640,-1640,-3280
-1458,-1458,-2916
-1283,-1283,-2566
-1110,-1110,-2220
-933,-933,-1866
-749,-749,-1498
-555,-555,-1110
-348,-348,-696
-128,-128,-256
105,105,210
349,349,698
605,605,1210
869,869,1738
1141,1141,2282
1416,1416,2832
1692,1692,3384
1963,1963,3926
2219,2219,4438
2453,2453,4906
2652,2652,5304
2806,2806,5612
2905,2905,5810
2941,2941,5882
2910,2910,5820
2808,2808,5616
2640,2640,5280
2410,2410,4820
2128,2128,4256
1804,1804,3608
1449,1449,2898
1075,1075,2150
693,693,1386
311,311,622
-63,-63,-126
-422,-422,-844
-761,-761,-1522
-1076,-1076,-2152
-1364,-1364,-2728
-1623,-1623,-3246
-1852,-1852,-3704
-2049,-2049,-4098
-2216,-2216,-4432
-2353,-2353,-4706
-2463,-2463,-4926
-2547,-2547,-5094
-2608,-2608,-5216
-2648,-2648,-5296
-2669,-2669,-5338
-2671,-2671,-5342
-2657,-2657,-5314
-2626,-2626,-5252
-2579,-2579,-5158
-2517,-2517,-5034
-2441,-2441,-4882
-2352,-2352,-4704
-2250,-2250,-4500
-2136,-2136,-4272
-2008,-2008,-4016
-1864,-1864,-3728
-1701,-1701,-3402
-1517,-1517,-3034
-1308,-1308,-2616
-1072,-1072,-2144
-808,-808,-1616
-519,-519,-1038
-210,-210,-420
111,111,222
434,434,868
747,747,1494
1037,1037,2074
1293,1293,2586
1508,1508,3016
1674,1674,3348
1790,1790,3580
1856,1856,3712
1875,1875,3750
1852,1852,3704
1794,1794,3588
1706,1706,3412
1594,1594,3188
1463,1463,2926
1318,1318,2636
1163,1163,2326
1003,1003,2006
844,844,1688
692,692,1384
553,553,1106
431,431,862
330,330,660
249,249,498
187,187,374
135,135,270
86,86,172
27,27,54
-52,-52,-104
-160,-160,-320
-304,-304,-608
-483,-483,-966
-694,-694,-1388
-927,-927,-1854
-1169,-1169,-2338
-1402,-1402,-2804
-1610,-1610,-3220
-1778,-1778,-3556
-1893,-1893,-3786
-1950,-1950,-3900
-1944,-1944,-3888
-1880,-1880,-3760
-1764,-1764,-3528
-1607,-1607,-3214
-1419,-1419,-2838
-1212,-1212,-2424
-998,-998,-1996
-786,-786,-1572
-587,-587,-1174
-405,-405,-810
-247,-247,-494
-116,-116,-232
-13,-13,-26
61,61,122
109,109,218
137,137,274
152,152,304
165,165,330
187,187,374
228,228,456
296,296,592
399,399,798
535,535,1070
701,701,1402
886,886,1772
1076,1076,2152
1255,1255,2510
1406,1406,2812
1513,1513,3026
1566,1566,3132
1561,1561,3122
1498,1498,2996
1387,1387,2774
1239,1239,2478
1070,1070,2140
896,896,1792
729,729,1458
580,580,1160
453,453,906
348,348,696
263,263,526
189,189,378
121,121,242
53,53,106
-18,-18,-36
-94,-94,-188
-171,-171,-342
-246,-246,-492
-314,-314,-628
-369,-369,-738
-411,-411,-822
-440,-440,-880
-457,-457,-914
-468,-468,-936
-477,-477,-954
-489,-489,-978
-505,-505,-1010
-524,-524,-1048
-541,-541,-1082
-549,-549,-1098
-538,-538,-1076
-500,-500,-1000
-428,-428,-856
-319,-319,-638
-175,-175,-350
-1,-1,-2
192,192,384
389,389,778
578,578,1156
745,745,1490
880,880,1760
980,980,1960
1044,1044,2088
1077,1077,2154
1088,1088,2176
1088,1088,2176
1086,1086,2172
1090,1090,2180
1105,1105,2210
1132,1132,2264
1165,1165,2330
1199,1199,2398
1224,1224,2448
1231,1231,2462
1214,1214,2428
1168,1168,2336
1093,1093,2186
992,992,1984
872,872,1744
741,741,1482
609,609,1218
482,482,964
366,366,732
263,263,526
170,170,340
85,85,170
0,0,0
-91,-91,-182
-192,-192,-384
-307,-307,-614
-435,-435,-870
-569,-569,-1138
-703,-703,-1406
-827,-827,-1654
-930,-930,-1860
-1004,-1004,-2008
-1042,-1042,-2084
-1044,-1044,-2088
-1012,-1012,-2024
-955,-955,-1910
-885,-885,-1770
-814,-814,-1628
-755,-755,-1510
-718,-718,-1436
-708,-708,-1416
-724,-724,-1448
-760,-760,-1520
-804,-804,-1608
-842,-842,-1684
-859,-859,-1718
-840,-840,-1680
-775,-775,-1550
-659,-659,-1318
-494,-494,-988
-288,-288,-576
-52,-52,-104
197,197,394
443,443,886
670,670,1340
866,866,1732
1019,1019,2038
1126,1126,2252
1183,1183,2366
1192,1192,2384
1155,1155,2310
1075,1075,2150
957,957,1914
805,805,1610
625,625,1250
423,423,846
210,210,420
-2,-2,-4
-200,-200,-400
-369,-369,-738
-497,-497,-994
-572,-572,-1144
-591,-591,-1182
-554,-554,-1108
-473,-473,-946
-363,-363,-726
-246,-246,-492
-146,-146,-292
-87,-87,-174
-86,-86,-172
-153,-153,-306
-289,-289,-578
-485,-485,-970
-722,-722,-1444
-977,-977,-1954
-1220,-1220,-2440
-1427,-1427,-2854
-1576,-1576,-3152
-1653,-1653,-3306
-1653,-1653,-3306
-1578,-1578,-3156
-1441,-1441,-2882
-1258,-1258,-2516
-1047,-1047,-2094
-825,-825,-1650
-608,-608,-1216
-407,-407,-814
-228,-228,-456
-75,-75,-150
52,52,104
156,156,312
237,237,474
296,296,592
335,335,670
354,354,708
355,355,710
341,341,682
319,319,638
296,296,592
283,283,566
288,288,576
321,321,642
385,385,770
481,481,962
601,601,1202
735,735,1470
867,867,1734
980,980,1960
1058,1058,2116
1088,1088,2176
1065,1065,2130
989,989,1978
867,867,1734
715,715,1430
548,548,1096
